100000,ascendente,D1,c,SelectionSort,2990468,-48
100000,ascendente,D7,b,sortArray,954,388
100000,ascendente,D7,b,QuickSort,11848,0
100000,ascendente,D7,b,MergeSort,14432,0
100000,ascendente,D7,b,SelectionSort,2996410,0
100000,ascendente,D7,a,sortArray,994,388
100000,ascendente,D7,a,QuickSort,11430,0
100000,ascendente,D7,a,MergeSort,14208,288
100000,ascendente,D7,a,SelectionSort,3002660,0
100000,descendente,D7,b,sortArray,864,388
100000,descendente,D7,b,QuickSort,10946,0
100000,descendente,D7,b,MergeSort,14023,-84
100000,descendente,D7,b,SelectionSort,3093584,0
100000,descendente,D7,a,sortArray,786,388
100000,descendente,D7,a,QuickSort,11196,0
100000,descendente,D7,a,MergeSort,13959,-380
100000,descendente,D7,a,SelectionSort,3092741,0
100000,descendente,D1,c,sortArray,1387,392
100000,descendente,D1,c,QuickSort,5437,0
100000,descendente,D1,c,MergeSort,13916,192
100000,descendente,D1,c,SelectionSort,2999753,0
100000,descendente,D1,b,sortArray,1157,388
100000,descendente,D1,b,QuickSort,5501,0
100000,descendente,D1,b,MergeSort,13969,292
100000,descendente,D1,b,SelectionSort,2999755,0
100000,descendente,D1,a,sortArray,1245,388
100000,descendente,D1,a,QuickSort,5389,0
100000,descendente,D1,a,MergeSort,14493,-192
100000,descendente,D1,a,SelectionSort,2996523,0
100000,ascendente,D7,c,sortArray,1080,8
100000,ascendente,D7,c,QuickSort,11522,0
100000,ascendente,D7,c,MergeSort,13932,384
100000,ascendente,D7,c,SelectionSort,2994752,0
10000000,aleatorio,D1,b,sortArray,311868,39064
10000000,aleatorio,D1,b,QuickSort,1029456,0
10000000,aleatorio,D1,b,MergeSort,1868465,512
10000000,aleatorio,D1,b,SelectionSort,7000000,0
10000000,aleatorio,D1,c,sortArray,305060,39064
10000000,aleatorio,D1,c,QuickSort,1030228,0
10000000,aleatorio,D1,c,MergeSort,1850930,256
10000000,aleatorio,D1,c,SelectionSort,7000000,0
10000000,aleatorio,D7,a,sortArray,883142,39064
10000000,aleatorio,D7,a,QuickSort,1005394,0
10000000,aleatorio,D7,a,MergeSort,2523485,480
10000000,aleatorio,D7,a,SelectionSort,7000000,0
10000000,aleatorio,D7,b,sortArray,890283,39064
10000000,aleatorio,D7,b,QuickSort,1002722,0
10000000,aleatorio,D7,b,MergeSort,2529973,-24
10000000,aleatorio,D7,b,SelectionSort,7000000,0
10000000,aleatorio,D7,c,sortArray,886229,39064
10000000,aleatorio,D7,c,QuickSort,995941,0
10000000,aleatorio,D7,c,MergeSort,2523774,256
10000000,aleatorio,D7,c,SelectionSort,7000000,0
10000000,ascendente,D1,a,sortArray,160046,39064
10000000,ascendente,D1,a,QuickSort,921683,0
10000000,ascendente,D1,a,MergeSort,1577890,1216
10000000,ascendente,D1,a,SelectionSort,7000000,0
10000000,ascendente,D1,b,sortArray,160917,39064
10000000,ascendente,D1,b,QuickSort,928187,0
10000000,ascendente,D1,b,MergeSort,1576874,-60
10000000,ascendente,D1,b,SelectionSort,7000000,0
10000000,ascendente,D1,c,sortArray,159675,39064
10000000,ascendente,D1,c,QuickSort,916781,0
10000000,ascendente,D1,c,MergeSort,1580042,-24
10000000,ascendente,D1,c,SelectionSort,7000000,0
10000000,ascendente,D7,a,sortArray,154386,39064
10000000,ascendente,D7,a,QuickSort,1511763,0
10000000,ascendente,D7,a,MergeSort,1597336,1252
10000000,ascendente,D7,a,SelectionSort,7000000,0
10000000,ascendente,D7,b,sortArray,157822,39064
10000000,ascendente,D7,b,QuickSort,1519180,0
10000000,ascendente,D7,b,MergeSort,1615603,-24
10000000,ascendente,D7,b,SelectionSort,7000000,0
10000000,ascendente,D7,c,sortArray,156957,39064
10000000,ascendente,D7,c,QuickSort,1522944,0
10000000,ascendente,D7,c,MergeSort,1642846,-24
10000000,ascendente,D7,c,SelectionSort,7000000,0
10000000,descendente,D1,a,sortArray,167400,39064
10000000,descendente,D1,a,QuickSort,964542,0
10000000,descendente,D1,a,MergeSort,1628127,256
10000000,descendente,D1,a,SelectionSort,7000000,0
10000000,descendente,D1,b,sortArray,167642,39064
10000000,descendente,D1,b,QuickSort,937132,0
10000000,descendente,D1,b,MergeSort,1642508,-60
10000000,descendente,D1,b,SelectionSort,7000000,0
10000000,descendente,D1,c,sortArray,167885,39064
10000000,descendente,D1,c,QuickSort,956988,0
10000000,descendente,D1,c,MergeSort,1774789,-24
10000000,descendente,D1,c,SelectionSort,7000000,0
10000000,descendente,D7,a,sortArray,140930,39064
10000000,descendente,D7,a,QuickSort,1545449,0
10000000,descendente,D7,a,MergeSort,1608279,256
10000000,descendente,D7,a,SelectionSort,7000000,0
10000000,descendente,D7,b,sortArray,142942,39064
10000000,descendente,D7,b,QuickSort,1547809,0
10000000,descendente,D7,b,MergeSort,1581325,1216
10000000,descendente,D7,b,SelectionSort,7000000,0
10000000,descendente,D7,c,sortArray,141920,39064
10000000,descendente,D7,c,QuickSort,1555522,0
10000000,descendente,D7,c,MergeSort,1581832,-24
10000000,descendente,D7,c,SelectionSort,7000000,0
10000000,aleatorio,D1,a,sortArray,300772,39064
10000000,aleatorio,D1,a,QuickSort,1019002,0
10000000,aleatorio,D1,a,MergeSort,1880049,-24
10000000,aleatorio,D1,a,SelectionSort,7000000,0
